idx ax ay az gx gy gz
2384 2072 2048 2568 4 35 57
2385 2072 2048 2568 6 35 58
2386 2072 2048 2568 4 33 59
2387 2072 2048 2568 5 36 57
2388 2072 2048 2568 7 33 58
2389 2076 2048 2564 6 33 57
2390 2076 2048 2564 6 34 57
2391 2076 2048 2564 5 34 58
2392 2076 2048 2564 6 34 58
2393 2076 2048 2564 6 34 57
2394 2076 2048 2564 7 34 58
2395 2076 2048 2568 6 33 57
2396 2076 2048 2568 6 35 57
2397 2076 2048 2568 5 33 57
2398 2076 2048 2568 5 35 59
2399 2076 2048 2568 6 33 58
2400 2076 2048 2568 6 36 58
2401 2076 2052 2568 6 33 57
2402 2076 2048 2564 5 34 58
2403 2076 2048 2564 5 34 58
2404 2076 2048 2564 6 34 58
2405 2076 2048 2564 4 34 56
2406 2076 2048 2564 6 34 56
2407 2072 2048 2564 6 32 57
2408 2072 2048 2568 6 33 59
2409 2072 2048 2568 7 35 59
2410 2072 2048 2568 6 33 59
2411 2076 2048 2568 5 32 57
2412 2072 2048 2568 5 34 59
2413 2072 2048 2568 5 33 57
2414 2072 2052 2568 6 36 58
2415 2072 2048 2568 6 34 54
2416 2076 2048 2568 6 34 57
2417 2076 2048 2568 7 33 57
2418 2076 2048 2568 5 33 58
2419 2072 2048 2564 4 32 58
2420 2076 2048 2564 6 35 57
2421 2072 2048 2564 7 34 58
2422 2076 2048 2564 6 35 59
2423 2076 2048 2568 4 34 59
2424 2072 2048 2564 6 34 60
2425 2072 2048 2564 7 34 59
2426 2072 2048 2564 5 32 57
2427 2072 2048 2564 4 32 56
2428 2072 2048 2564 7 34 57
2429 2072 2048 2564 4 33 57
2430 2072 2048 2564 5 35 58
2431 2072 2048 2564 6 34 57
2432 2072 2048 2564 5 34 58
2433 2072 2048 2564 7 34 60
2434 2076 2048 2564 5 33 57
2435 2076 2048 2564 5 34 56
2436 2076 2048 2564 6 32 59
2437 2076 2048 2568 6 33 58
2438 2076 2048 2564 6 34 58
2439 2076 2052 2564 6 34 59
2440 2076 2052 2564 5 34 58
2441 2072 2052 2564 5 34 58
2442 2072 2052 2564 8 33 58
2443 2072 2048 2564 5 34 58
2444 2076 2048 2564 6 34 57
2445 2076 2048 2564 6 33 57
2446 2076 2048 2568 6 33 58
2447 2076 2048 2564 6 35 57
2448 2076 2048 2568 5 35 58
2449 2076 2048 2564 6 34 57
2450 2072 2048 2568 4 33 57
2451 2072 2048 2568 6 34 58
2452 2076 2048 2568 5 34 57
2453 2072 2048 2568 4 33 57
2454 2072 2048 2568 5 33 57
2455 2072 2048 2568 5 34 58
2456 2076 2048 2568 4 34 58
2457 2076 2048 2568 4 33 58
2458 2076 2048 2568 7 35 58
2459 2076 2048 2572 4 33 58
2460 2076 2048 2568 5 34 57
2461 2072 2048 2572 6 33 59
2462 2076 2048 2572 5 33 57
2463 2076 2048 2568 5 36 59
2464 2076 2048 2568 6 35 58
2465 2076 2048 2568 8 33 58
2466 2076 2048 2568 6 34 59
2467 2076 2048 2568 5 34 57
2468 2076 2048 2568 6 36 56
2469 2076 2048 2568 6 34 58
2470 2076 2048 2568 5 36 59
2471 2076 2048 2568 7 32 57
2472 2076 2048 2568 4 33 58
2473 2076 2048 2568 6 34 60
2474 2072 2048 2568 7 35 57
2475 2072 2048 2568 7 34 58
2476 2072 2048 2568 5 33 57
2477 2072 2048 2568 5 32 57
2478 2072 2048 2568 8 35 57
2479 2072 2048 2568 7 35 58
2480 2076 2048 2568 5 33 59
2481 2076 2048 2568 8 34 59
2482 2076 2048 2568 7 34 57
2483 2076 2048 2568 7 34 57
2484 2076 2048 2568 3 35 60
2485 2076 2048 2568 4 33 57
2486 2076 2048 2568 6 33 57
2487 2076 2048 2568 7 34 55
2488 2076 2048 2568 8 33 58
2489 2076 2048 2568 6 34 57
2490 2076 2048 2568 6 35 57
2491 2076 2048 2568 6 34 58
2492 2076 2048 2568 7 34 56
2493 2076 2048 2568 6 34 58
2494 2072 2048 2568 6 32 58
2495 2076 2048 2568 4 35 58
2496 2076 2048 2568 6 34 59
2497 2076 2052 2568 6 33 58
2498 2076 2052 2568 5 35 60
2499 2076 2048 2568 5 35 59
2500 2076 2048 2568 7 33 57
2501 2076 2048 2568 4 35 58
2502 2076 2048 2568 7 33 58
2503 2076 2048 2568 8 32 59
2504 2076 2048 2568 5 35 56
2505 2076 2048 2568 4 34 58
2506 2076 2048 2568 6 34 57
2507 2076 2048 2568 7 33 58
2508 2076 2048 2568 6 34 57
2509 2076 2048 2568 5 36 58
2510 2076 2048 2568 6 34 59
2511 2076 2048 2568 5 34 58
2512 2076 2048 2568 3 33 58
2513 2076 2048 2568 6 34 58
2514 2076 2048 2568 5 35 57
2515 2076 2048 2564 5 33 58
2516 2076 2048 2568 7 35 57
2517 2076 2048 2564 7 35 57
2518 2076 2048 2564 6 32 57
2519 2076 2048 2564 6 33 59
2520 2072 2048 2568 6 35 58
2521 2072 2048 2568 6 35 58
2522 2072 2048 2568 6 34 59
2523 2072 2048 2568 8 34 58
2524 2072 2048 2568 5 35 58
2525 2072 2048 2568 7 35 59
2526 2072 2048 2568 5 35 58
2527 2072 2048 2568 4 34 60
2528 2076 2048 2568 7 34 57
2529 2076 2048 2568 6 35 59
2530 2076 2048 2568 6 31 58
2531 2076 2048 2568 6 35 58
2532 2076 2048 2568 7 35 58
2533 2076 2048 2568 6 34 58
2534 2076 2048 2568 6 32 60
2535 2072 2048 2568 6 36 59
2536 2072 2048 2568 6 34 58
2537 2072 2048 2568 4 35 58
2538 2072 2048 2568 4 31 56
2539 2072 2048 2568 6 35 59
2540 2072 2048 2568 5 34 58
2541 2072 2048 2568 5 38 57
2542 2072 2048 2568 5 34 57
2543 2076 2048 2568 6 32 57
2544 2076 2048 2568 6 35 58
2545 2076 2048 2564 7 34 59
2546 2076 2048 2568 7 34 59
2547 2076 2048 2568 5 35 58
2548 2076 2048 2568 7 36 58
2549 2076 2048 2568 7 34 60
2550 2072 2048 2568 5 34 57
2551 2072 2048 2564 7 35 59
2552 2072 2048 2568 4 33 58
2553 2072 2048 2568 5 34 59
2554 2072 2048 2568 6 34 59
2555 2072 2048 2564 7 32 57
2556 2072 2048 2564 3 34 57
2557 2072 2048 2564 6 35 57
2558 2072 2048 2564 5 35 57
2559 2072 2048 2564 5 35 58
2560 2076 2048 2568 6 34 58
2561 2076 2048 2568 6 34 58
2562 2076 2048 2568 5 35 56
2563 2076 2048 2568 5 34 57
2564 2076 2048 2568 6 32 58
2565 2072 2048 2568 6 33 58
2566 2072 2048 2572 4 34 59
2567 2076 2048 2568 5 35 57
2568 2076 2048 2568 4 34 55
2569 2076 2048 2568 6 34 57
2570 2076 2048 2568 4 34 56
2571 2072 2048 2568 5 32 58
2572 2076 2048 2568 6 35 59
2573 2076 2048 2568 5 33 55
2574 2076 2048 2568 5 36 57
2575 2076 2048 2568 4 32 56
2576 2076 2048 2568 5 34 58
2577 2072 2048 2568 6 33 58
2578 2072 2048 2568 5 36 57
2579 2076 2048 2568 5 37 60
2580 2076 2048 2568 5 35 57
2581 2072 2048 2568 5 36 58
2582 2072 2048 2568 5 34 58
2583 2072 2048 2568 5 34 59
2584 2072 2048 2568 5 35 57
2585 2072 2048 2564 3 34 56
2586 2072 2048 2568 5 33 57
2587 2072 2048 2568 7 34 57
2588 2072 2048 2568 6 33 57
2589 2072 2048 2568 6 32 57
2590 2072 2052 2568 7 33 59
2591 2072 2048 2568 6 34 58
2592 2072 2048 2568 3 32 58
2593 2072 2048 2568 4 31 60
2594 2072 2048 2568 4 36 57
2595 2072 2048 2568 6 36 58
2596 2072 2048 2568 5 34 57
2597 2072 2048 2568 5 35 57
2598 2072 2048 2568 6 32 59
2599 2072 2048 2568 4 32 58
2600 2072 2048 2568 6 33 56
2601 2072 2048 2568 7 35 55
2602 2072 2052 2568 7 35 58
2603 2072 2052 2568 5 35 57
2604 2072 2048 2568 4 32 57
2605 2072 2048 2568 6 33 57
2606 2072 2048 2568 5 34 57
2607 2072 2048 2568 3 34 57
2608 2072 2048 2568 5 35 58
2609 2072 2048 2568 6 33 59
2610 2072 2048 2564 6 33 58
2611 2072 2048 2568 4 33 58
2612 2072 2048 2568 5 34 57
2613 2072 2048 2568 6 34 57
2614 2072 2048 2564 5 33 58
2615 2072 2048 2564 5 35 58
2616 2072 2048 2568 6 33 58
2617 2072 2048 2568 6 33 60
2618 2072 2048 2568 5 35 58
2619 2072 2048 2568 6 33 57
2620 2072 2048 2568 7 34 59
2621 2072 2048 2568 7 33 58
2622 2072 2048 2568 6 33 57
2623 2072 2048 2568 4 34 56
2624 2072 2048 2568 7 34 57
2625 2072 2048 2568 7 34 58
2626 2076 2048 2568 5 33 58
2627 2072 2048 2568 4 34 58
2628 2076 2048 2568 5 34 59
2629 2076 2048 2568 6 32 58
2630 2076 2048 2568 7 35 59
2631 2076 2048 2568 6 33 58
2632 2072 2048 2568 6 36 57
2633 2076 2048 2568 8 34 56
2634 2076 2048 2564 5 32 57
2635 2076 2048 2568 6 34 58
2636 2076 2048 2568 7 32 56
2637 2076 2048 2568 7 35 57
2638 2072 2048 2568 7 32 57
2639 2076 2048 2568 6 32 57
2640 2076 2048 2568 6 32 58
2641 2076 2048 2568 6 34 57
2642 2076 2048 2568 7 33 57
2643 2076 2048 2568 6 33 57
2644 2076 2048 2568 7 34 58
2645 2076 2048 2568 6 33 57
2646 2076 2048 2568 5 33 59
2647 2076 2048 2568 5 33 58
2648 2076 2048 2568 6 36 55
2649 2076 2048 2568 7 33 58
2650 2072 2048 2568 6 34 59
2651 2072 2048 2568 5 32 57
2652 2072 2048 2568 7 34 59
2653 2076 2048 2568 6 35 58
2654 2076 2048 2568 3 32 57
2655 2076 2048 2568 4 35 58
2656 2076 2048 2568 6 35 59
2657 2076 2048 2568 4 34 56
2658 2076 2048 2568 6 33 57
2659 2076 2048 2568 6 34 57
2660 2072 2048 2568 5 35 57
2661 2072 2048 2568 5 32 56
2662 2072 2048 2568 6 34 57
2663 2072 2048 2568 7 36 57
2664 2072 2048 2568 6 33 58
2665 2072 2048 2568 7 34 58
2666 2072 2052 2568 4 35 59
2667 2072 2048 2568 5 33 58
2668 2076 2048 2568 6 36 57
2669 2072 2048 2568 8 35 58
2670 2076 2048 2568 6 34 57
2671 2076 2048 2568 4 33 59
2672 2076 2048 2568 3 32 55
2673 2072 2048 2568 5 33 58
2674 2076 2048 2568 5 33 57
2675 2076 2048 2568 7 33 57
2676 2076 2048 2568 6 33 56
2677 2076 2048 2568 5 35 57
2678 2076 2048 2568 7 35 58
2679 2076 2048 2568 5 33 58
2680 2076 2048 2568 5 35 58
2681 2076 2048 2568 5 35 57
2682 2076 2048 2568 6 33 58
2683 2076 2048 2568 5 32 58
2684 2072 2048 2564 5 34 58
2685 2072 2048 2564 6 35 58
2686 2072 2048 2568 8 34 58
2687 2076 2048 2564 4 35 58
2688 2072 2048 2564 6 34 58
2689 2076 2048 2564 5 34 59
2690 2072 2048 2564 6 33 57
2691 2072 2048 2568 6 35 58
2692 2076 2048 2564 6 31 57
2693 2076 2048 2568 6 36 57
2694 2076 2048 2568 5 33 58
2695 2076 2048 2568 5 34 57
2696 2076 2048 2568 7 33 57
2697 2076 2048 2568 9 34 57
2698 2076 2048 2568 5 35 59
2699 2076 2048 2568 7 35 58
2700 2076 2048 2568 6 35 57
2701 2072 2048 2568 5 32 59
2702 2072 2048 2568 5 32 58
2703 2072 2048 2568 7 34 59
2704 2072 2048 2568 5 34 57
2705 2072 2048 2568 6 35 58
2706 2076 2048 2568 5 35 59
2707 2072 2048 2568 6 33 58
2708 2072 2048 2568 7 33 58
2709 2072 2048 2564 4 36 57
2710 2076 2048 2564 5 33 56
2711 2076 2048 2564 6 33 57
2712 2076 2048 2564 6 33 58
2713 2076 2048 2564 8 34 58
2714 2076 2048 2564 5 34 58
2715 2076 2048 2564 6 32 59
2716 2076 2048 2568 6 37 58
2717 2076 2048 2568 5 33 56
2718 2076 2048 2564 3 34 58
2719 2076 2048 2568 7 32 57
2720 2072 2048 2568 4 34 57
2721 2072 2048 2568 6 34 59
2722 2072 2048 2568 6 32 57
2723 2072 2048 2568 5 34 58
2724 2072 2048 2568 7 34 57
2725 2072 2048 2568 6 34 57
2726 2072 2048 2568 5 32 57
2727 2072 2048 2568 5 34 55
2728 2072 2048 2568 4 32 58
2729 2072 2048 2568 7 33 59
2730 2076 2048 2568 6 33 58
2731 2076 2048 2568 4 34 57
2732 2072 2048 2568 5 33 60
2733 2076 2048 2568 5 35 57
2734 2076 2044 2568 8 33 58
2735 2076 2044 2568 5 35 58
2736 2072 2044 2568 6 36 59
2737 2072 2048 2564 7 36 58
2738 2072 2048 2564 6 35 58
2739 2076 2048 2564 6 32 58
2740 2076 2048 2564 4 32 56
2741 2076 2048 2564 4 32 58
2742 2072 2048 2564 6 33 57
2743 2076 2048 2564 6 34 60
2744 2076 2048 2568 7 35 59
2745 2076 2048 2568 7 35 58
2746 2076 2048 2568 5 35 58
2747 2076 2048 2568 5 32 58
2748 2076 2048 2568 5 33 57
2749 2076 2048 2568 5 34 58
2750 2076 2048 2568 5 34 57
2751 2076 2048 2568 4 33 57
2752 2076 2048 2568 7 32 58
2753 2076 2048 2568 5 35 57
2754 2076 2048 2564 6 34 57
2755 2076 2048 2564 4 33 57
2756 2072 2048 2564 5 35 57
2757 2076 2048 2564 5 35 58
2758 2076 2048 2564 5 32 59
2759 2076 2048 2568 6 35 57
2760 2076 2048 2564 8 35 58
2761 2076 2048 2564 6 35 56
2762 2076 2048 2568 6 33 57
2763 2076 2048 2568 6 33 60
2764 2076 2048 2564 5 33 57
2765 2076 2048 2564 7 35 58
2766 2076 2048 2568 5 34 57
2767 2076 2048 2568 7 34 57
2768 2076 2048 2568 7 33 57
2769 2076 2048 2568 7 35 56
2770 2076 2048 2568 5 34 56
2771 2076 2048 2568 7 34 57
2772 2076 2048 2568 5 35 56
2773 2076 2048 2568 3 35 58
2774 2076 2048 2568 5 33 57
2775 2076 2048 2568 7 32 59
2776 2076 2048 2568 6 32 56
2777 2076 2048 2568 6 33 57
2778 2076 2048 2568 4 32 56
2779 2072 2048 2568 4 34 58
2780 2072 2048 2568 7 33 59
2781 2076 2048 2568 7 33 57
2782 2072 2048 2568 7 35 58
2783 2076 2048 2568 6 35 59
2784 2076 2048 2564 4 35 58
2785 2076 2048 2568 6 35 57
2786 2076 2048 2568 4 34 57
2787 2076 2048 2568 6 34 57
2788 2076 2044 2568 7 36 57
2789 2076 2048 2568 6 33 58
2790 2076 2048 2568 4 33 58
2791 2072 2048 2568 8 34 57
2792 2072 2048 2568 7 33 57
2793 2076 2048 2568 5 35 58
2794 2072 2048 2568 5 35 57
2795 2072 2048 2568 4 33 57
2796 2072 2048 2568 5 35 58
2797 2072 2048 2568 6 35 57
2798 2076 2048 2568 5 32 58
2799 2076 2048 2568 6 33 57
2800 2076 2048 2568 8 34 57
2801 2076 2048 2568 5 33 59
2802 2076 2048 2568 5 35 58
2803 2076 2048 2568 5 35 58
2804 2076 2048 2568 5 32 58
2805 2076 2048 2568 5 34 58
2806 2076 2048 2568 6 36 58
2807 2076 2048 2568 5 33 58
2808 2076 2048 2568 7 36 56
2809 2072 2048 2568 7 34 57
2810 2076 2048 2564 7 35 58
2811 2072 2048 2564 6 34 59
2812 2076 2048 2564 6 32 57
2813 2076 2048 2564 7 34 58
2814 2072 2048 2564 5 35 58
2815 2072 2048 2564 7 33 58
2816 2076 2048 2564 7 33 59
2817 2076 2048 2564 5 33 58
2818 2072 2048 2564 5 31 58
2819 2072 2048 2568 6 34 57
2820 2076 2048 2564 6 34 57
2821 2076 2048 2564 6 34 58
2822 2076 2048 2564 5 32 58
2823 2076 2048 2564 5 35 58
2824 2076 2048 2564 6 33 57
2825 2076 2048 2564 5 33 57
2826 2076 2048 2564 6 35 59
2827 2076 2048 2564 6 34 58
2828 2076 2048 2564 5 35 57
2829 2076 2048 2568 7 33 58
2830 2072 2048 2568 6 32 59
2831 2072 2048 2568 6 33 57
2832 2072 2048 2568 7 34 57
2833 2072 2048 2568 5 35 59
2834 2072 2048 2568 5 36 56
2835 2072 2048 2568 4 34 59
2836 2072 2048 2564 5 35 56
2837 2072 2048 2564 5 34 57
2838 2072 2048 2564 5 33 59
2839 2072 2048 2564 5 35 57
2840 2072 2048 2568 6 33 57
2841 2072 2048 2568 5 35 58
2842 2072 2048 2568 7 35 58
2843 2072 2048 2568 3 32 56
2844 2072 2048 2568 6 32 58
2845 2076 2048 2568 6 36 59
2846 2072 2048 2568 5 36 58
2847 2072 2048 2568 6 33 57
2848 2072 2048 2568 6 33 59
2849 2076 2048 2568 6 33 59
2850 2076 2048 2568 6 36 58
2851 2076 2048 2568 4 35 58
2852 2072 2048 2568 4 34 56
2853 2076 2048 2568 6 34 57
2854 2076 2048 2568 5 33 57
2855 2076 2048 2568 5 34 57
2856 2076 2048 2564 4 35 59
2857 2076 2048 2564 6 32 58
2858 2076 2048 2564 6 33 56
2859 2076 2048 2564 5 34 58
2860 2076 2048 2564 6 34 59
2861 2076 2048 2564 5 34 58
2862 2076 2048 2564 6 34 57
2863 2072 2048 2564 6 34 59
2864 2072 2048 2564 5 34 58
2865 2072 2048 2568 6 33 56
2866 2072 2048 2568 7 34 58
2867 2076 2044 2568 5 33 57
2868 2076 2048 2568 4 33 59
2869 2076 2048 2568 7 35 58
2870 2076 2048 2564 3 34 57
2871 2076 2048 2568 6 33 58
2872 2076 2048 2568 6 34 58
2873 2076 2048 2564 7 34 57
2874 2076 2048 2564 7 33 57
2875 2076 2048 2564 5 35 56
2876 2072 2048 2564 4 35 56
2877 2072 2048 2564 5 34 58
2878 2076 2048 2564 5 35 58
2879 2072 2048 2564 3 33 58
2880 2072 2048 2564 7 34 58
2881 2076 2048 2568 6 35 57
2882 2076 2048 2564 3 31 58
2883 2076 2048 2564 6 35 58
2884 2076 2052 2568 6 34 59
2885 2076 2048 2564 6 34 58
2886 2076 2048 2568 4 33 58
2887 2076 2048 2568 6 35 56
2888 2076 2048 2568 4 34 58
2889 2072 2048 2568 6 33 56
2890 2072 2048 2568 7 33 58
2891 2072 2048 2568 5 32 59
2892 2072 2048 2568 7 34 58
2893 2072 2048 2568 5 35 57
2894 2072 2048 2568 5 35 57
2895 2072 2048 2568 5 35 58
2896 2072 2048 2568 7 35 57
2897 2072 2048 2568 6 34 59
2898 2076 2048 2568 5 31 58
2899 2076 2052 2568 8 33 58
2900 2076 2048 2568 6 35 59
2901 2076 2048 2568 5 33 57
2902 2076 2048 2568 4 34 59
2903 2072 2048 2568 4 35 55
2904 2072 2048 2564 5 33 56
2905 2072 2048 2564 4 33 57
2906 2076 2048 2564 7 32 57
2907 2076 2048 2564 7 32 58
2908 2072 2048 2564 4 35 58
2909 2072 2048 2564 6 32 59
2910 2076 2048 2564 7 32 58
2911 2076 2048 2564 7 34 57
2912 2076 2044 2564 6 33 59
2913 2076 2044 2568 8 36 57
2914 2076 2044 2568 5 34 57
2915 2076 2048 2568 4 33 57
2916 2076 2048 2568 6 34 57
2917 2076 2044 2568 7 33 56
2918 2076 2048 2564 5 35 55
2919 2076 2048 2564 6 32 58
2920 2076 2048 2564 6 33 58
2921 2076 2048 2564 6 34 57
2922 2076 2048 2564 4 33 59
2923 2076 2048 2564 6 36 57
2924 2076 2044 2564 7 37 58
2925 2076 2048 2564 4 34 58
2926 2076 2048 2568 6 33 59
2927 2076 2048 2568 5 31 58
2928 2076 2048 2568 4 34 59
2929 2076 2048 2568 7 35 56
2930 2076 2048 2568 7 34 57
2931 2076 2048 2568 6 32 59
2932 2072 2048 2564 5 36 58
2933 2072 2048 2568 7 35 57
2934 2072 2048 2564 7 34 56
2935 2072 2048 2564 5 32 58
2936 2072 2048 2564 6 35 59
2937 2072 2048 2564 4 34 58
2938 2072 2048 2568 5 35 56
2939 2072 2048 2568 4 33 57
2940 2072 2048 2568 5 31 58
2941 2072 2048 2568 5 33 58
2942 2076 2048 2568 5 34 57
2943 2076 2044 2568 6 35 58
2944 2076 2044 2568 4 33 59
2945 2076 2044 2568 5 32 58
2946 2076 2044 2568 5 33 59
2947 2076 2048 2568 6 32 58
2948 2076 2048 2568 6 34 59
2949 2076 2048 2568 6 37 57
2950 2072 2048 2568 5 33 57
2951 2072 2048 2568 6 33 57
2952 2072 2048 2568 5 33 57
2953 2072 2048 2568 6 34 60
2954 2072 2048 2568 5 34 57
2955 2072 2048 2568 7 34 58
2956 2072 2048 2568 5 35 58
2957 2072 2048 2568 7 34 57
2958 2072 2048 2568 6 37 57
2959 2072 2048 2568 5 33 56
2960 2072 2048 2568 5 34 59
2961 2072 2048 2568 5 34 58
2962 2072 2052 2568 6 36 57
2963 2072 2052 2568 6 33 57
2964 2072 2052 2568 4 34 57
2965 2072 2052 2568 7 35 56
2966 2072 2052 2568 6 32 59
2967 2072 2052 2568 6 35 59
2968 2072 2048 2568 5 33 56
2969 2072 2048 2568 6 32 58
2970 2072 2048 2568 7 33 58
2971 2072 2048 2564 7 35 57
2972 2072 2048 2564 7 34 57
2973 2072 2048 2564 6 33 57
2974 2072 2048 2564 6 34 58
2975 2072 2048 2568 6 34 60
2976 2072 2048 2568 6 33 58
2977 2072 2048 2568 4 35 57
2978 2072 2048 2568 6 33 57
2979 2072 2048 2568 5 33 57
2980 2072 2048 2568 5 35 58
2981 2072 2048 2568 6 34 58
2982 2072 2048 2568 8 36 58
2983 2072 2048 2564 5 32 58
2984 2072 2048 2564 6 32 57
2985 2072 2048 2568 7 35 57
2986 2072 2048 2568 7 32 57
2987 2072 2048 2568 7 34 57
2988 2072 2048 2568 6 34 58
2989 2072 2048 2568 6 32 58
2990 2072 2048 2564 3 32 55
2991 2072 2048 2564 8 32 58
2992 2072 2048 2564 5 33 58
2993 2072 2048 2564 5 34 58
2994 2072 2048 2564 6 32 56
2995 2072 2048 2564 5 33 58
2996 2072 2048 2564 4 35 57
2997 2072 2048 2564 5 34 57
2998 2072 2048 2564 5 35 59
2999 2072 2048 2564 7 32 58
3000 2072 2048 2564 3 34 58
3001 2072 2048 2564 3 34 56
3002 2072 2048 2564 7 33 58
3003 2072 2048 2564 7 36 57
3004 2072 2048 2564 5 34 57
3005 2072 2048 2564 7 34 59
3006 2072 2048 2568 4 33 59
3007 2072 2048 2568 5 34 58
3008 2072 2048 2568 5 34 55
3009 2072 2048 2568 8 35 59
3010 2072 2048 2568 5 35 58
3011 2072 2048 2564 6 36 56
3012 2072 2048 2564 7 34 56
3013 2072 2048 2564 6 34 56
3014 2072 2048 2564 5 31 56
3015 2072 2048 2564 5 34 58
3016 2072 2048 2564 4 34 58
3017 2072 2048 2564 6 35 59
3018 2072 2048 2564 3 34 59
3019 2072 2048 2564 5 35 58
3020 2076 2048 2564 8 34 59
3021 2072 2048 2568 4 35 58
3022 2072 2048 2568 4 34 59
3023 2072 2048 2568 6 34 57
3024 2072 2048 2568 5 34 57
3025 2072 2048 2564 3 37 57
3026 2072 2048 2564 5 35 57
3027 2072 2048 2568 8 34 58
3028 2072 2048 2564 7 34 57
3029 2072 2048 2564 4 32 57
3030 2072 2048 2568 6 33 58
3031 2072 2048 2568 4 35 56
3032 2072 2048 2568 5 33 57
3033 2072 2048 2568 7 35 56
3034 2076 2052 2568 4 35 57
3035 2076 2048 2568 5 34 57
3036 2076 2052 2568 5 33 58
3037 2072 2048 2568 5 34 58
3038 2072 2048 2568 5 36 57
3039 2076 2052 2568 7 35 58
3040 2076 2048 2568 6 34 56
3041 2072 2048 2564 6 35 59
3042 2072 2048 2564 7 35 58
3043 2072 2048 2564 4 35 57
3044 2072 2048 2564 5 33 58
3045 2072 2048 2564 7 35 58
3046 2072 2048 2564 6 32 57
3047 2072 2048 2564 6 34 56
3048 2072 2048 2564 7 34 58
3049 2072 2048 2564 6 34 56
3050 2072 2048 2564 6 33 57
3051 2072 2048 2564 6 34 56
3052 2072 2048 2564 7 33 56
3053 2072 2048 2564 5 34 56
3054 2072 2048 2564 7 33 57
3055 2072 2048 2564 6 35 58
3056 2072 2048 2564 4 33 58
3057 2076 2048 2564 6 33 59
3058 2072 2048 2564 6 36 58
3059 2072 2048 2564 6 35 58
3060 2072 2048 2564 5 36 56
3061 2072 2048 2564 5 36 57
3062 2072 2048 2568 4 34 58
3063 2072 2048 2568 6 34 59
3064 2072 2048 2564 5 36 58
3065 2072 2048 2564 6 35 57
3066 2072 2048 2564 5 34 57
3067 2072 2048 2564 6 35 57
3068 2072 2048 2564 2 32 57
3069 2072 2048 2568 5 33 58
3070 2072 2048 2568 7 34 58
3071 2072 2048 2568 6 33 54
3072 2072 2048 2568 4 31 59
3073 2072 2048 2568 5 33 57
3074 2072 2048 2568 6 33 59
3075 2076 2048 2568 6 33 57
3076 2076 2048 2568 5 34 57
3077 2072 2048 2568 6 36 56
3078 2076 2048 2568 5 35 58
3079 2072 2044 2568 4 36 58
3080 2076 2044 2568 6 34 58
3081 2076 2044 2564 5 34 57
3082 2076 2048 2568 5 34 58
3083 2076 2044 2564 6 32 58
3084 2076 2044 2568 7 34 57
3085 2076 2044 2568 4 33 57
3086 2076 2044 2564 4 33 61
3087 2076 2044 2564 6 35 57
3088 2076 2044 2564 5 36 55
3089 2072 2048 2564 5 34 57
3090 2072 2048 2564 5 32 58
3091 2072 2044 2564 6 36 59
3092 2072 2044 2568 5 32 57
3093 2072 2044 2564 6 33 59
3094 2072 2048 2564 6 33 58
3095 2072 2048 2564 5 35 58
3096 2072 2048 2564 5 35 58
3097 2072 2048 2564 6 35 56
3098 2072 2044 2564 6 35 57
3099 2072 2048 2564 6 34 57
3100 2072 2044 2564 5 35 58
3101 2072 2048 2564 5 33 60
3102 2072 2048 2564 7 34 58
3103 2072 2044 2564 4 34 58
3104 2072 2048 2564 3 34 57
3105 2072 2048 2564 6 36 58
3106 2072 2048 2564 6 32 57
3107 2072 2048 2568 5 34 57
3108 2072 2048 2568 6 33 56
3109 2072 2048 2568 5 36 57
3110 2072 2048 2564 4 34 58
3111 2072 2048 2568 4 35 58
3112 2072 2048 2568 7 35 59
3113 2072 2048 2568 4 34 59
3114 2072 2048 2568 5 34 56
3115 2072 2048 2568 6 32 58
3116 2072 2048 2564 8 34 57
3117 2072 2048 2564 5 34 57
3118 2072 2048 2564 4 35 58
3119 2072 2048 2564 5 35 57
3120 2072 2048 2564 6 33 57
3121 2072 2048 2564 5 33 60
3122 2072 2048 2564 5 36 58
3123 2072 2048 2564 5 35 56
3124 2072 2048 2564 7 33 57
3125 2072 2048 2564 4 34 58
3126 2072 2048 2564 5 33 59
3127 2072 2048 2564 6 33 57
3128 2072 2048 2564 4 33 56
3129 2072 2048 2564 4 35 57
3130 2072 2048 2564 4 34 57
3131 2072 2048 2564 3 34 58
3132 2072 2048 2564 5 35 58
3133 2072 2048 2564 5 32 58
3134 2072 2052 2564 6 33 57
3135 2072 2048 2568 6 36 58
3136 2072 2048 2568 3 34 57
3137 2072 2048 2568 6 36 58
3138 2072 2048 2568 7 35 56
3139 2072 2048 2568 7 33 57
3140 2072 2048 2568 7 34 59
3141 2072 2048 2568 5 35 58
3142 2072 2048 2564 7 36 57
3143 2072 2048 2564 6 36 59
3144 2072 2048 2564 5 35 58
3145 2072 2048 2564 5 32 58
3146 2072 2048 2564 4 32 58
3147 2072 2048 2564 4 35 55
3148 2072 2048 2564 7 34 59
3149 2072 2048 2564 4 34 59
3150 2072 2048 2564 5 35 56
3151 2072 2048 2568 6 35 57
3152 2072 2048 2568 5 33 57
3153 2072 2052 2568 6 34 56
3154 2072 2052 2568 7 35 56
3155 2072 2052 2568 7 32 58
3156 2072 2048 2568 7 34 57
3157 2072 2052 2568 5 36 55
3158 2076 2052 2568 4 34 58
3159 2076 2052 2568 5 37 59
3160 2076 2048 2568 6 34 58
