t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
13.332,10011,0.01,-0.06,0.13,-0.028,-0.020,-0.995,2068,2060,2572,18,38,54
13.337,10012,0.01,-0.00,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,18,37,57
13.342,10013,0.07,0.12,-0.12,-0.028,-0.020,-0.988,2068,2060,2568,19,35,58
13.347,10014,0.01,-0.00,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,18,37,57
13.352,10015,0.01,0.06,-0.12,-0.028,-0.020,-0.988,2068,2060,2568,18,36,58
13.357,10016,0.01,0.12,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,18,35,57
13.362,10017,0.01,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,37,56
13.367,10018,-0.12,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,16,38,56
13.372,10019,-0.18,-0.12,-0.12,-0.028,-0.020,-0.995,2068,2060,2572,15,39,58
13.377,10020,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
13.382,10021,-0.12,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,16,36,56
13.387,10022,-0.24,0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,14,36,55
13.392,10023,-0.05,-0.00,0.13,-0.028,-0.012,-0.995,2068,2056,2572,17,37,54
13.397,10024,0.07,-0.00,0.07,-0.028,-0.012,-0.995,2068,2056,2572,19,37,55
13.402,10025,-0.12,-0.00,0.13,-0.028,-0.012,-0.995,2068,2056,2572,16,37,54
13.407,10026,-0.18,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,15,38,55
13.412,10027,-0.05,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,38,57
13.417,10028,-0.05,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,38,57
13.422,10029,-0.05,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,38,57
13.427,10030,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
13.432,10031,0.01,0.12,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,35,56
13.437,10032,-0.18,-0.00,0.07,-0.028,-0.012,-0.995,2068,2056,2572,15,37,55
13.442,10033,-0.05,-0.00,0.07,-0.020,-0.020,-0.995,2072,2060,2572,17,37,55
13.447,10034,-0.05,-0.06,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,38,56
13.452,10035,-0.12,-0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,16,38,55
13.457,10036,-0.05,-0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,38,56
13.462,10037,-0.12,-0.00,-0.12,-0.020,-0.012,-0.995,2072,2056,2572,16,37,58
13.467,10038,-0.12,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,16,37,56
13.472,10039,-0.12,-0.12,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,16,39,57
13.477,10040,-0.05,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,38,56
13.482,10041,0.01,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,36,56
13.487,10042,-0.05,-0.18,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,40,56
13.492,10043,0.07,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,19,38,55
13.497,10044,0.01,-0.06,0.13,-0.028,-0.012,-0.988,2068,2056,2568,18,38,54
13.502,10045,0.07,-0.12,0.07,-0.028,-0.012,-0.988,2068,2056,2568,19,39,55
13.507,10046,0.01,-0.00,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,37,55
13.512,10047,0.01,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,38,56
13.517,10048,-0.05,-0.00,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,17,37,57
13.522,10049,0.01,0.12,0.07,-0.020,-0.012,-0.988,2072,2056,2568,18,35,55
13.527,10050,-0.05,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,37,56
13.532,10051,0.01,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,18,37,56
13.537,10052,-0.05,-0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,38,56
13.542,10053,-0.05,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,36,56
13.547,10054,-0.05,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,17,37,55
13.552,10055,-0.12,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,16,37,55
13.557,10056,-0.18,0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,15,36,55
13.562,10057,-0.18,0.12,0.01,-0.028,-0.012,-0.988,2068,2056,2568,15,35,56
13.567,10058,-0.05,0.06,-0.12,-0.028,-0.012,-0.988,2068,2056,2568,17,36,58
13.572,10059,-0.24,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,14,37,56
13.577,10060,-0.18,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,15,36,56
13.582,10061,-0.05,-0.00,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,17,37,57
13.587,10062,0.01,-0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,18,38,57
13.592,10063,-0.05,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,37,56
13.597,10064,-0.05,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,36,56
13.602,10065,-0.12,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,16,36,57
13.607,10066,-0.12,0.06,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,16,36,58
13.612,10067,-0.12,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,16,37,57
13.617,10068,-0.05,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,17,37,56
13.622,10069,0.01,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,37,57
13.627,10070,-0.05,0.12,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,35,56
13.632,10071,-0.05,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,17,36,56
13.637,10072,0.01,-0.00,0.07,-0.020,-0.012,-0.988,2072,2056,2568,18,37,55
13.642,10073,0.07,-0.06,0.13,-0.020,-0.012,-0.988,2072,2056,2568,19,38,54
13.647,10074,0.13,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,20,37,56
13.652,10075,-0.18,-0.06,-0.12,-0.028,-0.012,-0.988,2068,2056,2568,15,38,58
13.657,10076,0.01,-0.00,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,18,37,57
13.662,10077,-0.05,0.18,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,17,34,57
13.667,10078,-0.05,0.12,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,35,56
13.672,10079,0.01,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,18,37,55
13.677,10080,-0.05,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,36,56
13.682,10081,0.01,0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,18,36,55
13.687,10082,-0.05,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,17,37,55
13.692,10083,0.01,-0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,18,38,57
13.697,10084,-0.05,0.18,0.01,-0.020,-0.012,-0.988,2072,2056,2568,17,34,56
13.702,10085,0.01,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,36,57
13.707,10086,-0.12,0.06,0.01,-0.020,-0.020,-0.988,2072,2060,2568,16,36,56
13.712,10087,-0.05,0.06,0.07,-0.028,-0.020,-0.988,2068,2060,2568,17,36,55
13.717,10088,-0.24,-0.00,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,14,37,57
13.722,10089,-0.18,-0.06,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,15,38,57
13.727,10090,-0.12,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,16,37,57
13.732,10091,-0.05,-0.06,0.19,-0.020,-0.012,-0.995,2072,2056,2572,17,38,53
13.737,10092,0.01,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,37,56
13.742,10093,-0.05,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,17,36,55
13.747,10094,-0.12,0.06,0.07,-0.020,-0.012,-0.995,2072,2056,2572,16,36,55
13.752,10095,-0.05,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,36,57
13.757,10096,-0.12,-0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,16,38,57
13.762,10097,-0.05,-0.00,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,37,56
13.767,10098,0.01,-0.00,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,37,57
13.772,10099,-0.05,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,38,57
13.777,10100,0.01,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,38,57
13.782,10101,-0.12,-0.12,0.07,-0.028,-0.020,-0.995,2068,2060,2572,16,39,55
13.787,10102,-0.12,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,16,37,56
13.792,10103,0.01,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,36,57
13.797,10104,-0.05,-0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,17,38,57
13.802,10105,-0.12,-0.00,0.01,-0.020,-0.012,-0.995,2072,2056,2572,16,37,56
13.807,10106,0.01,0.06,0.01,-0.020,-0.012,-0.995,2072,2056,2572,18,36,56
13.812,10107,-0.05,0.06,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,17,36,58
13.817,10108,-0.05,-0.00,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,37,57
13.822,10109,-0.12,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,16,38,56
13.827,10110,-0.05,-0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,17,38,56
13.832,10111,-0.12,-0.12,0.07,-0.020,-0.012,-0.988,2072,2056,2568,16,39,55
13.838,10112,0.01,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,18,37,56
13.842,10113,-0.12,-0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,16,38,55
13.847,10114,-0.05,-0.06,-0.12,-0.028,-0.012,-0.988,2068,2056,2568,17,38,58
13.852,10115,-0.12,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,16,36,56
13.857,10116,-0.12,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,16,36,57
13.862,10117,-0.18,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,15,37,57
13.867,10118,-0.05,0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,17,36,56
13.872,10119,-0.05,-0.06,0.07,-0.020,-0.012,-0.988,2072,2056,2568,17,38,55
13.877,10120,0.01,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,18,37,56
13.882,10121,-0.05,0.06,0.07,-0.020,-0.012,-0.988,2072,2056,2568,17,36,55
13.887,10122,0.01,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,37,57
13.892,10123,-0.05,0.12,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,17,35,57
13.897,10124,-0.05,0.06,0.01,-0.020,-0.012,-0.988,2072,2056,2568,17,36,56
13.902,10125,0.01,0.12,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,35,57
13.907,10126,0.01,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,36,57
13.912,10127,-0.12,0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,16,36,57
13.917,10128,-0.18,0.12,0.07,-0.028,-0.012,-0.988,2068,2056,2568,15,35,55
13.922,10129,-0.12,0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,16,36,55
13.927,10130,-0.12,0.18,0.07,-0.028,-0.012,-0.988,2068,2056,2568,16,34,55
13.932,10131,-0.05,0.12,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,35,56
13.937,10132,-0.05,0.12,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,35,56
13.942,10133,-0.18,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,15,36,56
13.947,10134,-0.05,0.12,0.07,-0.028,-0.012,-0.988,2068,2056,2568,17,35,55
13.952,10135,-0.05,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,37,56
13.957,10136,-0.12,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,16,36,56
13.962,10137,0.07,-0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,19,38,55
13.967,10138,0.01,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,36,56
13.972,10139,-0.05,-0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,17,38,57
13.977,10140,0.01,0.18,0.07,-0.028,-0.012,-0.988,2068,2056,2568,18,34,55
13.982,10141,-0.05,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,36,56
13.987,10142,-0.05,-0.00,0.13,-0.028,-0.012,-0.988,2068,2056,2568,17,37,54
13.992,10143,-0.05,-0.06,0.07,-0.028,-0.012,-0.988,2068,2056,2568,17,38,55
13.997,10144,0.01,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,37,56
14.002,10145,-0.05,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,36,56
14.007,10146,0.01,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,38,57
14.012,10147,-0.05,-0.00,-0.12,-0.028,-0.012,-0.995,2068,2056,2572,17,37,58
14.017,10148,-0.05,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,17,38,55
14.022,10149,-0.05,0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,36,56
14.027,10150,0.01,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,18,38,55
14.032,10151,-0.12,-0.06,0.07,-0.028,-0.012,-0.995,2068,2056,2572,16,38,55
14.038,10152,-0.12,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,16,37,56
14.042,10153,-0.05,0.06,0.19,-0.028,-0.012,-0.995,2068,2056,2572,17,36,53
14.047,10154,-0.05,0.12,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,35,56
14.052,10155,-0.12,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,16,38,56
14.057,10156,-0.05,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,36,56
14.062,10157,-0.12,-0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,16,38,55
14.067,10158,-0.12,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,16,36,56
14.072,10159,-0.18,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,15,37,56
14.078,10160,-0.05,0.06,0.13,-0.028,-0.012,-0.988,2068,2056,2568,17,36,54
14.082,10161,-0.18,0.12,0.01,-0.028,-0.012,-0.988,2068,2056,2568,15,35,56
14.087,10162,-0.24,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,14,36,56
14.092,10163,-0.12,0.18,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,16,34,57
14.097,10164,0.01,0.06,0.07,-0.028,-0.004,-0.988,2068,2052,2568,18,36,55
14.102,10165,0.01,-0.06,-0.05,-0.020,-0.004,-0.996,2072,2052,2572,18,38,57
14.107,10166,0.13,-0.06,0.01,-0.020,-0.004,-0.996,2072,2052,2572,20,38,56
14.112,10167,0.01,-0.12,-0.05,-0.020,-0.004,-0.996,2072,2052,2572,18,39,57
14.118,10168,0.01,-0.00,0.13,-0.020,-0.004,-0.996,2072,2052,2572,18,37,54
14.122,10169,0.01,-0.12,0.01,-0.020,-0.012,-0.988,2072,2056,2568,18,39,56
14.127,10170,-0.12,-0.00,0.01,-0.020,-0.012,-0.988,2072,2056,2568,16,37,56
14.132,10171,-0.12,-0.00,0.13,-0.020,-0.012,-0.995,2072,2056,2572,16,37,54
14.137,10172,-0.05,0.06,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,36,57
14.142,10173,0.07,-0.06,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,19,38,57
14.147,10174,-0.12,-0.12,0.07,-0.020,-0.012,-0.988,2072,2056,2568,16,39,55
14.152,10175,-0.12,-0.18,-0.12,-0.028,-0.012,-0.988,2068,2056,2568,16,40,58
14.158,10176,-0.05,-0.00,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,17,37,57
14.163,10177,-0.12,-0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,16,38,57
14.167,10178,0.07,-0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,19,38,56
14.172,10179,-0.12,-0.12,0.01,-0.028,-0.020,-0.988,2068,2060,2568,16,39,56
14.177,10180,0.01,-0.18,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,40,56
14.182,10181,-0.05,-0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,38,56
14.188,10182,0.07,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,19,37,56
14.192,10183,0.07,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,19,37,56
14.198,10184,0.07,-0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,19,38,57
14.203,10185,0.01,-0.06,-0.05,-0.028,-0.012,-0.995,2068,2056,2572,18,38,57
14.208,10186,0.13,-0.24,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,20,41,57
14.212,10187,0.25,-0.06,-0.12,-0.028,-0.012,-0.995,2068,2056,2572,22,38,58
14.218,10188,0.13,-0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,20,39,57
14.223,10189,0.19,-0.00,0.01,-0.028,-0.012,-0.995,2068,2056,2572,21,37,56
14.228,10190,0.13,-0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,20,38,57
14.233,10191,0.07,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,19,37,55
14.238,10192,-0.05,-0.00,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,37,56
14.243,10193,-0.05,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,36,56
14.248,10194,0.01,-0.00,0.01,-0.028,-0.020,-0.988,2068,2060,2568,18,37,56
14.253,10195,-0.18,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,15,36,57
14.258,10196,-0.18,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,15,38,57
14.263,10197,-0.05,-0.00,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,37,57
14.268,10198,-0.12,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,16,38,57
14.273,10199,-0.05,-0.12,0.13,-0.028,-0.020,-0.995,2068,2060,2572,17,39,54
14.278,10200,0.01,0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,18,36,55
14.283,10201,-0.05,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,36,57
14.288,10202,-0.05,-0.00,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,37,57
14.293,10203,-0.05,0.12,0.07,-0.020,-0.012,-0.988,2072,2056,2568,17,35,55
14.298,10204,0.01,0.06,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,18,36,57
14.303,10205,-0.05,-0.12,-0.05,-0.020,-0.012,-0.995,2072,2056,2572,17,39,57
14.308,10206,-0.05,-0.06,0.07,-0.020,-0.012,-0.988,2072,2056,2568,17,38,55
14.313,10207,-0.12,-0.12,-0.05,-0.028,-0.012,-0.988,2068,2056,2568,16,39,57
14.318,10208,0.01,0.06,0.07,-0.020,-0.012,-0.988,2072,2056,2568,18,36,55
14.323,10209,-0.05,-0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,17,38,56
14.328,10210,-0.12,0.18,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,16,34,57
14.333,10211,-0.05,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,37,56
14.338,10212,-0.12,0.18,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,16,34,57
14.343,10213,-0.12,0.12,0.01,-0.028,-0.020,-0.988,2068,2060,2568,16,35,56
14.348,10214,-0.12,-0.06,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,16,38,57
14.353,10215,-0.05,0.06,0.07,-0.028,-0.020,-0.988,2068,2060,2568,17,36,55
14.358,10216,-0.05,-0.12,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,17,39,57
14.363,10217,-0.18,-0.06,0.07,-0.020,-0.020,-0.988,2072,2060,2568,15,38,55
14.368,10218,0.01,-0.06,-0.12,-0.028,-0.012,-0.988,2068,2056,2568,18,38,58
14.373,10219,0.07,-0.00,-0.12,-0.020,-0.012,-0.988,2072,2056,2568,19,37,58
14.378,10220,0.01,-0.00,-0.05,-0.020,-0.012,-0.988,2072,2056,2568,18,37,57
14.383,10221,-0.18,0.12,0.01,-0.020,-0.012,-0.995,2072,2056,2572,15,35,56
14.388,10222,-0.12,-0.00,0.07,-0.028,-0.012,-0.995,2068,2056,2572,16,37,55
14.393,10223,0.01,-0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,18,38,56
14.398,10224,-0.05,-0.06,0.01,-0.028,-0.012,-0.995,2068,2056,2572,17,38,56
14.403,10225,-0.05,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,37,56
14.408,10226,-0.05,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,38,56
14.413,10227,0.01,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,38,57
14.418,10228,-0.18,-0.00,0.07,-0.028,-0.020,-0.995,2068,2060,2572,15,37,55
14.423,10229,0.01,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,36,57
14.428,10230,0.01,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,38,57
14.433,10231,0.01,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,36,56
14.438,10232,-0.05,-0.00,0.07,-0.028,-0.020,-0.995,2068,2060,2572,17,37,55
14.443,10233,-0.18,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,15,38,56
14.448,10234,0.01,-0.00,0.07,-0.028,-0.020,-0.995,2068,2060,2572,18,37,55
14.453,10235,-0.05,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,37,56
14.458,10236,0.01,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,38,56
14.463,10237,-0.12,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,16,36,57
14.468,10238,-0.05,-0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,38,57
14.473,10239,-0.12,-0.06,-0.12,-0.028,-0.020,-0.995,2068,2060,2572,16,38,58
14.478,10240,-0.12,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,16,36,57
14.483,10241,0.01,0.18,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,34,57
14.488,10242,0.01,-0.00,0.01,-0.028,-0.020,-0.995,2068,2060,2572,18,37,56
14.493,10243,-0.05,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,36,56
14.498,10244,-0.05,-0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,17,38,57
14.503,10245,-0.05,0.06,0.01,-0.020,-0.020,-0.995,2072,2060,2572,17,36,56
14.508,10246,-0.12,-0.06,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,16,38,57
14.513,10247,-0.05,-0.06,0.07,-0.020,-0.020,-0.995,2072,2060,2572,17,38,55
14.518,10248,-0.18,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,15,36,56
14.523,10249,-0.05,-0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,17,38,56
14.528,10250,-0.12,-0.00,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,16,37,57
14.533,10251,-0.18,-0.12,0.13,-0.028,-0.020,-0.995,2068,2060,2572,15,39,54
14.538,10252,-0.05,-0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,17,38,55
14.543,10253,0.01,0.06,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,18,36,57
14.548,10254,0.07,0.06,0.01,-0.028,-0.012,-0.988,2068,2056,2568,19,36,56
14.553,10255,0.01,0.06,0.01,-0.028,-0.020,-0.988,2068,2060,2568,18,36,56
14.558,10256,0.07,-0.00,0.07,-0.028,-0.012,-0.988,2068,2056,2568,19,37,55
14.563,10257,-0.05,0.12,0.01,-0.028,-0.020,-0.988,2068,2060,2568,17,35,56
14.568,10258,-0.24,-0.00,0.01,-0.028,-0.020,-0.988,2068,2060,2568,14,37,56
14.573,10259,-0.05,0.06,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,17,36,57
14.578,10260,-0.05,-0.12,0.01,-0.028,-0.020,-0.988,2068,2060,2568,17,39,56
14.583,10261,-0.05,0.06,0.01,-0.028,-0.020,-0.988,2068,2060,2568,17,36,56
14.588,10262,-0.12,-0.18,0.07,-0.028,-0.020,-0.995,2068,2060,2572,16,40,55
14.593,10263,-0.12,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,16,36,56
14.598,10264,-0.05,-0.00,0.07,-0.028,-0.020,-0.995,2068,2060,2572,17,37,55
14.603,10265,-0.12,0.12,0.07,-0.028,-0.020,-0.995,2068,2060,2572,16,35,55
14.608,10266,-0.18,0.06,0.01,-0.028,-0.020,-0.995,2068,2060,2572,15,36,56
14.613,10267,-0.12,0.06,0.01,-0.028,-0.020,-0.988,2068,2060,2568,16,36,56
14.618,10268,-0.18,-0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,15,38,55
14.623,10269,-0.05,-0.00,0.07,-0.028,-0.020,-0.988,2068,2060,2568,17,37,55
14.628,10270,-0.18,-0.06,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,15,38,57
14.633,10271,-0.12,-0.06,0.01,-0.028,-0.020,-0.988,2068,2060,2568,16,38,56
14.638,10272,-0.05,-0.00,0.01,-0.028,-0.020,-0.988,2068,2060,2568,17,37,56
14.643,10273,0.01,0.06,0.01,-0.028,-0.020,-0.988,2068,2060,2568,18,36,56
14.648,10274,-0.05,-0.00,0.01,-0.028,-0.020,-0.988,2068,2060,2568,17,37,56
14.653,10275,-0.05,-0.00,-0.05,-0.020,-0.020,-0.988,2072,2060,2568,17,37,57
14.658,10276,-0.12,0.06,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,16,36,57
14.663,10277,-0.05,-0.00,-0.05,-0.028,-0.020,-0.988,2068,2060,2568,17,37,57
14.668,10278,-0.05,-0.00,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,37,57
14.673,10279,0.01,-0.06,0.07,-0.020,-0.020,-0.995,2072,2060,2572,18,38,55
14.678,10280,-0.05,-0.06,0.07,-0.028,-0.020,-0.995,2068,2060,2572,17,38,55
14.683,10281,-0.05,-0.00,-0.05,-0.020,-0.020,-0.995,2072,2060,2572,17,37,57
14.688,10282,0.01,-0.00,0.01,-0.020,-0.020,-0.995,2072,2060,2572,18,37,56
14.693,10283,-0.05,-0.06,0.07,-0.020,-0.020,-0.995,2072,2060,2572,17,38,55
14.698,10284,-0.05,0.12,-0.05,-0.028,-0.020,-0.995,2068,2060,2572,17,35,57
