t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
12.118,26206,13.49,3.01,5.64,-0.049,0.606,-0.770,2056,1740,2456,234,-14,-37
12.123,26207,12.40,3.07,6.12,-0.049,0.614,-0.778,2056,1736,2460,216,-15,-45
12.128,26208,11.19,3.25,6.73,-0.049,0.622,-0.778,2056,1732,2460,196,-18,-55
12.133,26209,10.16,3.13,7.09,-0.049,0.622,-0.786,2056,1732,2464,179,-16,-61
12.138,26210,9.37,2.89,7.34,-0.049,0.630,-0.786,2056,1728,2464,166,-12,-65
12.143,26211,8.64,2.53,7.40,-0.049,0.630,-0.794,2056,1728,2468,154,-6,-66
12.148,26212,8.28,2.10,7.52,-0.049,0.630,-0.794,2056,1728,2468,148,1,-68
12.153,26213,8.15,1.62,7.64,-0.049,0.630,-0.794,2056,1728,2468,146,9,-70
12.158,26214,8.40,1.19,7.70,-0.049,0.622,-0.794,2056,1732,2468,150,16,-71
12.163,26215,8.94,0.46,7.82,-0.041,0.622,-0.794,2060,1732,2468,159,28,-73
12.168,26216,10.10,0.22,7.76,-0.042,0.614,-0.794,2060,1736,2468,178,32,-72
12.173,26217,11.49,-0.02,7.82,-0.042,0.614,-0.794,2060,1736,2468,201,36,-73
12.178,26218,12.77,-0.39,7.88,-0.042,0.614,-0.794,2060,1736,2468,222,42,-74
12.183,26219,13.86,-0.39,7.88,-0.042,0.606,-0.794,2060,1740,2468,240,42,-74
12.188,26220,14.28,-0.39,7.76,-0.042,0.614,-0.794,2060,1736,2468,247,42,-72
12.193,26221,14.28,-0.39,7.64,-0.041,0.614,-0.786,2060,1736,2464,247,42,-70
12.198,26222,13.49,-0.39,7.58,-0.041,0.614,-0.786,2060,1736,2464,234,42,-69
12.203,26223,12.52,-0.39,7.52,-0.041,0.614,-0.786,2060,1736,2464,218,42,-68
12.208,26224,11.19,-0.57,7.46,-0.041,0.622,-0.794,2060,1732,2468,196,45,-67
12.213,26225,10.16,-0.81,7.21,-0.041,0.622,-0.794,2060,1732,2468,179,49,-63
12.218,26226,9.61,-0.99,6.91,-0.041,0.622,-0.794,2060,1732,2468,170,52,-58
12.223,26227,9.43,-1.54,6.43,-0.042,0.614,-0.794,2060,1736,2468,167,61,-50
12.228,26228,9.31,-1.72,6.06,-0.042,0.614,-0.794,2060,1736,2468,165,64,-44
12.233,26229,9.97,-1.90,5.70,-0.034,0.606,-0.802,2064,1740,2472,176,67,-38
12.238,26230,10.94,-1.96,5.09,-0.034,0.598,-0.802,2064,1744,2472,192,68,-28
12.243,26231,12.22,-2.21,4.36,-0.034,0.591,-0.802,2064,1748,2472,213,72,-16
12.248,26232,13.86,-2.02,3.69,-0.034,0.583,-0.801,2064,1752,2472,240,69,-5
12.253,26233,15.74,-2.02,2.90,-0.026,0.575,-0.802,2068,1756,2472,271,69,8
12.258,26234,17.80,-1.90,2.17,-0.026,0.567,-0.802,2068,1760,2472,305,67,20
12.263,26235,20.23,-1.84,1.44,-0.026,0.559,-0.802,2068,1764,2472,345,66,32
12.268,26236,23.20,-1.78,0.72,-0.026,0.551,-0.801,2068,1768,2472,394,65,44
12.273,26237,26.42,-1.90,-0.07,-0.034,0.544,-0.794,2064,1772,2468,447,67,57
12.278,26238,29.63,-2.08,-0.80,-0.034,0.544,-0.794,2064,1772,2468,500,70,69
12.283,26239,32.30,-2.51,-1.53,-0.034,0.544,-0.794,2064,1772,2468,544,77,81
12.288,26240,34.67,-2.75,-1.83,-0.034,0.544,-0.794,2064,1772,2468,583,81,86
12.293,26241,36.31,-3.18,-2.50,-0.042,0.552,-0.794,2060,1768,2468,610,88,97
12.298,26242,37.16,-3.36,-2.87,-0.042,0.552,-0.794,2060,1768,2468,624,91,103
12.303,26243,37.10,-3.78,-2.87,-0.042,0.559,-0.794,2060,1764,2468,623,98,103
12.308,26244,36.79,-4.15,-3.17,-0.042,0.567,-0.786,2060,1760,2464,618,104,108
12.313,26245,36.13,-4.88,-3.05,-0.050,0.575,-0.786,2056,1756,2464,607,116,106
12.318,26246,35.70,-5.66,-3.11,-0.050,0.575,-0.786,2056,1756,2464,600,129,107
12.323,26247,36.43,-6.63,-3.29,-0.050,0.567,-0.786,2056,1760,2464,612,145,110
12.328,26248,38.49,-7.79,-3.66,-0.050,0.560,-0.786,2056,1764,2464,646,164,116
12.333,26249,42.86,-9.06,-4.08,-0.050,0.544,-0.786,2056,1772,2464,718,185,123
12.338,26250,49.96,-10.64,-4.75,-0.050,0.513,-0.778,2056,1788,2460,835,211,134
12.343,26251,60.82,-12.46,-5.66,-0.050,0.481,-0.778,2056,1804,2460,1014,241,149
12.348,26252,70.95,-11.79,-6.45,-0.058,0.450,-0.770,2052,1820,2456,1181,230,162
12.353,26253,82.36,-14.04,-8.46,-0.066,0.411,-0.770,2048,1840,2456,1369,267,195
12.358,26254,99.65,-16.34,-9.06,-0.074,0.388,-0.769,2044,1852,2456,1654,305,205
12.363,26255,113.00,-19.25,-9.43,-0.074,0.365,-0.777,2044,1864,2460,1874,353,211
12.368,26256,124.89,-20.34,-10.70,-0.074,0.357,-0.777,2044,1868,2460,2070,371,232
12.373,26257,131.63,-21.19,-11.01,-0.074,0.357,-0.785,2044,1868,2464,2181,385,237
12.378,26258,132.30,-21.68,-11.31,-0.066,0.372,-0.793,2048,1860,2468,2192,393,242
12.383,26259,128.53,-19.50,-12.65,-0.058,0.395,-0.809,2052,1848,2476,2130,357,264
12.388,26260,126.59,-17.31,-11.98,-0.058,0.419,-0.817,2052,1836,2480,2098,321,253
12.393,26261,122.59,-17.98,-11.31,-0.050,0.442,-0.840,2056,1824,2492,2032,332,242
12.398,26262,123.68,-20.89,-8.46,-0.042,0.481,-0.848,2060,1804,2496,2050,380,195
12.403,26263,105.78,-18.59,-11.19,-0.034,0.496,-0.856,2064,1796,2500,1755,342,240
12.408,26264,98.56,-17.92,-13.37,-0.026,0.504,-0.864,2068,1792,2504,1636,331,276
12.413,26265,92.13,-16.16,-11.73,-0.018,0.527,-0.880,2072,1780,2512,1530,302,249
12.418,26266,82.00,-14.64,-10.95,-0.026,0.504,-0.879,2068,1792,2512,1363,277,236
12.423,26267,78.66,-13.25,-15.08,-0.026,0.504,-0.887,2068,1792,2516,1308,254,304
12.428,26268,72.89,-11.85,-14.47,-0.034,0.496,-0.895,2064,1796,2520,1213,231,294
12.433,26269,73.20,-11.12,-14.65,-0.034,0.480,-0.903,2064,1804,2524,1218,219,297
12.438,26270,74.84,-10.21,-15.99,-0.034,0.473,-0.911,2064,1808,2528,1245,204,319
12.443,26271,74.23,-10.09,-16.23,-0.034,0.449,-0.918,2064,1820,2532,1235,202,323
12.448,26272,76.60,-9.12,-17.14,-0.034,0.449,-0.926,2064,1820,2536,1274,186,338
12.453,26273,79.81,-9.00,-16.90,-0.042,0.434,-0.926,2060,1828,2536,1327,184,334
12.458,26274,79.87,-8.70,-16.29,-0.042,0.418,-0.934,2060,1836,2540,1328,179,324
12.463,26275,80.18,-8.21,-16.35,-0.042,0.418,-0.942,2060,1836,2544,1333,171,325
12.468,26276,79.27,-7.67,-15.38,-0.042,0.402,-0.949,2060,1844,2548,1318,162,309
12.473,26277,77.75,-6.76,-13.92,-0.035,0.386,-0.957,2064,1852,2552,1293,147,285
12.478,26278,76.60,-5.79,-12.95,-0.027,0.379,-0.957,2068,1856,2552,1274,131,269
12.483,26279,74.72,-3.97,-11.43,-0.027,0.347,-0.957,2068,1872,2552,1243,101,244
12.488,26280,75.56,-1.30,-9.73,-0.019,0.332,-0.957,2072,1880,2552,1257,57,216
12.493,26281,78.11,1.68,-8.03,-0.019,0.308,-0.949,2072,1892,2548,1299,8,188
12.498,26282,81.51,5.01,-6.69,-0.019,0.277,-0.949,2072,1908,2548,1355,-47,166
12.503,26283,86.91,9.38,-5.11,-0.019,0.254,-0.941,2072,1920,2544,1444,-119,140
12.508,26284,91.22,12.11,-4.14,-0.019,0.230,-0.941,2072,1932,2544,1515,-164,124
12.513,26285,95.95,14.84,-2.99,-0.027,0.222,-0.949,2068,1936,2548,1593,-209,105
12.518,26286,99.17,17.27,-0.13,-0.035,0.230,-0.949,2064,1932,2548,1646,-249,58
12.523,26287,100.50,19.63,3.02,-0.043,0.238,-0.941,2060,1928,2544,1668,-288,6
12.528,26288,96.56,21.09,4.79,-0.051,0.246,-0.941,2056,1924,2544,1603,-312,-23
12.533,26289,93.16,21.15,7.52,-0.059,0.262,-0.941,2052,1916,2544,1547,-313,-68
12.538,26290,88.85,22.12,11.28,-0.059,0.277,-0.949,2052,1908,2548,1476,-329,-130
12.543,26291,83.03,22.48,14.75,-0.067,0.285,-0.949,2048,1904,2548,1380,-335,-187
12.548,26292,77.63,21.76,16.81,-0.067,0.293,-0.949,2048,1900,2548,1291,-323,-221
12.553,26293,72.96,21.09,20.27,-0.067,0.285,-0.941,2048,1904,2544,1214,-312,-278
12.558,26294,69.98,19.94,22.34,-0.067,0.270,-0.941,2048,1912,2544,1165,-293,-312
12.563,26295,69.62,18.97,24.04,-0.067,0.238,-0.941,2048,1928,2544,1159,-277,-340
12.568,26296,71.50,17.87,25.01,-0.067,0.215,-0.941,2048,1940,2544,1190,-259,-356
12.573,26297,75.08,16.66,25.19,-0.067,0.184,-0.941,2048,1956,2544,1249,-239,-359
12.578,26298,79.75,16.30,25.44,-0.067,0.153,-0.941,2048,1972,2544,1326,-233,-363
12.583,26299,84.73,15.69,24.95,-0.067,0.129,-0.949,2048,1984,2548,1408,-223,-355
12.588,26300,89.40,15.02,24.22,-0.067,0.113,-0.948,2048,1992,2548,1485,-212,-343
12.593,26301,91.83,14.60,23.73,-0.075,0.106,-0.956,2044,1996,2552,1525,-205,-335
12.598,26302,94.13,14.84,24.46,-0.075,0.113,-0.956,2044,1992,2552,1563,-209,-347
12.603,26303,89.94,13.63,23.25,-0.075,0.121,-0.964,2044,1988,2556,1494,-189,-327
12.608,26304,86.67,13.20,23.67,-0.075,0.137,-0.964,2044,1980,2556,1440,-182,-334
12.613,26305,80.36,12.23,23.49,-0.075,0.152,-0.972,2044,1972,2560,1336,-166,-331
12.618,26306,74.65,11.87,23.31,-0.067,0.168,-0.972,2048,1964,2560,1242,-160,-328
12.623,26307,68.47,11.14,23.25,-0.067,0.184,-0.972,2048,1956,2560,1140,-148,-327
12.628,26308,60.70,10.17,21.73,-0.067,0.184,-0.980,2048,1956,2564,1012,-132,-302
12.633,26309,56.94,9.14,21.31,-0.067,0.191,-0.980,2048,1952,2564,950,-115,-295
12.638,26310,52.20,7.99,20.46,-0.059,0.191,-0.980,2052,1952,2564,872,-96,-281
12.643,26311,49.11,7.08,19.67,-0.059,0.176,-0.988,2052,1960,2568,821,-81,-268
12.648,26312,46.80,6.17,18.15,-0.059,0.176,-0.996,2052,1960,2572,783,-66,-243
12.653,26313,44.07,4.95,17.36,-0.051,0.160,-1.003,2056,1968,2576,738,-46,-230
12.658,26314,41.53,4.16,16.08,-0.051,0.160,-1.003,2056,1968,2576,696,-33,-209
12.663,26315,37.82,3.38,15.29,-0.043,0.152,-1.011,2060,1972,2580,635,-20,-196
12.668,26316,32.48,2.77,14.75,-0.043,0.152,-1.011,2060,1972,2580,547,-10,-187
12.673,26317,26.54,2.10,14.32,-0.043,0.152,-1.011,2060,1972,2580,449,1,-180
12.678,26318,20.59,1.68,13.83,-0.035,0.144,-1.019,2064,1976,2584,351,8,-172
12.683,26319,14.89,1.01,13.53,-0.035,0.136,-1.019,2064,1980,2584,257,19,-167
12.688,26320,10.28,0.28,13.35,-0.035,0.136,-1.019,2064,1980,2584,181,31,-164
12.693,26321,7.55,-0.57,12.80,-0.027,0.128,-1.019,2068,1984,2584,136,45,-155
12.698,26322,6.21,-1.24,12.20,-0.028,0.120,-1.027,2068,1988,2588,114,56,-145
12.703,26323,6.21,-1.84,11.53,-0.028,0.113,-1.027,2068,1992,2588,114,66,-134
12.708,26324,6.88,-2.21,10.49,-0.028,0.097,-1.035,2068,2000,2592,125,72,-117
12.713,26325,8.21,-2.33,9.58,-0.028,0.089,-1.035,2068,2004,2592,147,74,-102
12.718,26326,9.31,-2.15,8.61,-0.028,0.073,-1.042,2068,2012,2596,165,71,-86
12.723,26327,10.28,-1.84,7.58,-0.028,0.066,-1.035,2068,2016,2592,181,66,-69
12.728,26328,10.64,-1.17,6.61,-0.028,0.058,-1.035,2068,2020,2592,187,55,-53
12.733,26329,10.34,-0.51,5.88,-0.028,0.050,-1.027,2068,2024,2588,182,44,-41
12.738,26330,9.61,0.46,5.33,-0.028,0.042,-1.027,2068,2028,2588,170,28,-32
12.743,26331,8.58,1.13,4.91,-0.028,0.042,-1.019,2068,2028,2584,153,17,-25
12.748,26332,7.49,1.98,4.72,-0.020,0.035,-1.011,2072,2032,2580,135,3,-22
12.753,26333,6.88,2.65,4.60,-0.020,0.035,-1.003,2072,2032,2576,125,-8,-20
12.758,26334,6.33,3.19,4.66,-0.020,0.042,-1.003,2072,2028,2576,116,-17,-21
12.763,26335,6.21,3.74,4.79,-0.020,0.042,-1.003,2072,2028,2576,114,-26,-23
12.768,26336,6.21,4.35,5.15,-0.012,0.042,-1.003,2076,2028,2576,114,-36,-29
12.773,26337,6.52,4.83,5.39,-0.004,0.042,-1.004,2080,2028,2576,119,-44,-33
12.778,26338,6.58,5.44,5.82,-0.004,0.042,-1.004,2080,2028,2576,120,-54,-40
12.783,26339,6.45,5.74,6.49,-0.004,0.042,-1.011,2080,2028,2580,118,-59,-51
12.788,26340,6.03,6.23,7.09,-0.004,0.042,-1.011,2080,2028,2580,111,-67,-61
12.793,26341,5.30,6.53,7.82,-0.004,0.050,-1.011,2080,2024,2580,99,-72,-73
12.798,26342,4.33,6.65,8.79,-0.004,0.050,-1.011,2080,2024,2580,83,-74,-89
12.803,26343,3.00,6.59,9.58,-0.012,0.050,-1.004,2076,2024,2576,61,-73,-102
12.808,26344,1.66,6.35,10.31,-0.012,0.050,-1.004,2076,2024,2576,39,-69,-114
12.813,26345,0.02,5.98,10.80,-0.012,0.050,-1.004,2076,2024,2576,12,-63,-122
12.818,26346,-1.25,5.50,11.10,-0.012,0.058,-1.004,2076,2020,2576,-9,-55,-127
12.823,26347,-2.04,5.13,11.16,-0.012,0.058,-1.004,2076,2020,2576,-22,-49,-128
12.828,26348,-2.16,4.53,10.80,-0.012,0.058,-1.004,2076,2020,2576,-24,-39,-122
12.833,26349,-2.10,4.35,10.25,-0.012,0.050,-1.004,2076,2024,2576,-23,-36,-113
12.838,26350,-1.49,3.98,9.46,-0.012,0.050,-1.004,2076,2024,2576,-13,-30,-100
12.843,26351,-0.83,4.04,8.43,-0.004,0.042,-1.004,2080,2028,2576,-2,-31,-83
12.848,26352,-0.22,3.92,7.15,-0.012,0.035,-1.003,2076,2032,2576,8,-29,-62
12.854,26353,0.21,3.80,5.88,-0.012,0.035,-1.003,2076,2032,2576,15,-27,-41
12.858,26354,0.33,3.68,4.60,-0.012,0.035,-1.003,2076,2032,2576,17,-25,-20
12.863,26355,0.33,3.56,3.51,-0.012,0.027,-0.996,2076,2036,2572,17,-23,-2
12.868,26356,0.33,3.38,2.36,-0.012,0.027,-0.988,2076,2036,2568,17,-20,17
12.873,26357,-0.04,3.07,1.26,-0.012,0.027,-0.988,2076,2036,2568,11,-15,35
12.878,26358,-0.46,2.77,0.53,-0.012,0.027,-0.980,2076,2036,2564,4,-10,47
12.883,26359,-1.13,2.53,-0.26,-0.012,0.027,-0.972,2076,2036,2560,-7,-6,60
12.889,26360,-2.22,2.10,-0.92,-0.012,0.035,-0.964,2076,2032,2556,-25,1,71
12.894,26361,-2.95,1.92,-1.53,-0.012,0.035,-0.964,2076,2032,2556,-37,4,81
12.898,26362,-3.74,1.62,-2.08,-0.012,0.035,-0.957,2076,2032,2552,-50,9,90
12.903,26363,-3.92,1.13,-2.20,-0.012,0.035,-0.957,2076,2032,2552,-53,17,92
12.908,26364,-3.68,0.83,-2.44,-0.012,0.035,-0.957,2076,2032,2552,-49,22,96
12.913,26365,-3.56,0.40,-2.56,-0.012,0.035,-0.957,2076,2032,2552,-47,29,98
12.918,26366,-3.07,-0.14,-2.50,-0.012,0.035,-0.949,2076,2032,2548,-39,38,97
12.923,26367,-2.28,-0.45,-2.50,-0.012,0.035,-0.957,2076,2032,2552,-26,43,97
12.929,26368,-1.49,-0.99,-2.44,-0.012,0.027,-0.957,2076,2036,2552,-13,52,96
12.934,26369,-0.70,-1.11,-2.44,-0.012,0.027,-0.957,2076,2036,2552,0,54,96
12.939,26370,0.33,-1.48,-2.44,-0.012,0.035,-0.957,2076,2032,2552,17,60,96
12.943,26371,1.36,-1.24,-2.44,-0.004,0.027,-0.957,2080,2036,2552,34,56,96
12.949,26372,2.51,-0.63,-2.44,-0.004,0.027,-0.957,2080,2036,2552,53,46,96
12.953,26373,3.60,0.28,-2.44,0.004,0.027,-0.957,2084,2036,2552,71,31,96
12.959,26374,4.39,1.13,-2.50,0.004,0.027,-0.949,2084,2036,2548,84,17,97
12.964,26375,5.12,2.16,-2.75,0.004,0.027,-0.949,2084,2036,2548,96,0,101
12.969,26376,5.24,3.50,-2.93,0.012,0.035,-0.941,2088,2032,2544,98,-22,104
12.974,26377,5.12,4.59,-2.99,0.012,0.027,-0.941,2088,2036,2544,96,-40,105
12.979,26378,4.94,5.56,-3.05,0.020,0.027,-0.941,2092,2036,2544,93,-56,106
12.983,26379,4.51,6.47,-3.05,0.020,0.035,-0.933,2092,2032,2540,86,-71,106
12.988,26380,4.21,7.14,-3.11,0.020,0.035,-0.926,2092,2032,2536,81,-82,107
12.993,26381,3.85,7.80,-3.11,0.020,0.043,-0.926,2092,2028,2536,75,-93,107
12.999,26382,3.54,7.99,-2.99,0.020,0.043,-0.926,2092,2028,2536,70,-96,105
13.003,26383,3.60,8.05,-2.75,0.020,0.050,-0.918,2092,2024,2532,71,-97,101
13.009,26384,3.91,7.80,-2.69,0.020,0.058,-0.926,2092,2020,2536,76,-93,100
13.014,26385,4.39,7.38,-2.32,0.012,0.058,-0.926,2088,2020,2536,84,-86,94
13.019,26386,4.76,6.65,-2.26,0.012,0.066,-0.926,2088,2016,2536,90,-74,93
13.023,26387,5.06,5.98,-2.14,0.004,0.066,-0.926,2084,2016,2536,95,-63,91
13.029,26388,5.24,4.77,-1.83,0.004,0.074,-0.926,2084,2012,2536,98,-43,86
13.034,26389,5.00,3.74,-1.65,-0.004,0.074,-0.926,2080,2012,2536,94,-26,83
13.039,26390,4.39,2.83,-1.83,-0.004,0.074,-0.918,2080,2012,2532,84,-11,86
13.044,26391,3.54,2.10,-1.77,-0.004,0.074,-0.918,2080,2012,2532,70,1,85
13.049,26392,2.75,1.56,-2.08,-0.004,0.074,-0.910,2080,2012,2528,57,10,90
13.054,26393,1.90,1.07,-2.14,0.004,0.074,-0.910,2084,2012,2528,43,18,91
13.059,26394,1.18,1.01,-2.50,0.004,0.074,-0.910,2084,2012,2528,31,19,97
13.064,26395,0.75,0.77,-2.93,0.004,0.066,-0.902,2084,2016,2524,24,23,104
13.069,26396,0.75,0.71,-3.29,0.004,0.066,-0.902,2084,2016,2524,24,24,110
13.074,26397,1.18,0.58,-3.78,0.004,0.059,-0.902,2084,2020,2524,31,26,118
13.079,26398,1.84,0.34,-4.08,0.004,0.051,-0.910,2084,2024,2528,42,30,123
13.084,26399,2.87,0.04,-4.57,0.004,0.043,-0.910,2084,2028,2528,59,35,131
13.089,26400,3.97,-0.57,-5.05,0.004,0.043,-0.918,2084,2028,2532,77,45,139
13.094,26401,5.42,-1.17,-5.42,0.004,0.035,-0.918,2084,2032,2532,101,55,145
13.099,26402,7.12,-1.72,-5.78,0.004,0.027,-0.926,2084,2036,2536,129,64,151
13.104,26403,8.88,-2.21,-6.21,-0.004,0.019,-0.925,2080,2040,2536,158,72,158
13.109,26404,10.64,-2.45,-6.51,0.004,0.011,-0.925,2084,2044,2536,187,76,163
13.114,26405,13.07,-2.21,-6.75,0.004,0.011,-0.933,2084,2044,2540,227,72,167
13.119,26406,14.59,-1.90,-7.00,0.004,0.011,-0.933,2084,2044,2540,252,67,171
13.124,26407,16.04,-1.17,-6.94,0.004,0.011,-0.933,2084,2044,2540,276,55,170
13.129,26408,16.95,-0.45,-6.75,0.004,0.011,-0.933,2084,2044,2540,291,43,167
13.134,26409,17.44,0.52,-6.63,0.004,0.011,-0.933,2084,2044,2540,299,27,165
13.139,26410,17.74,1.37,-6.27,0.004,0.019,-0.933,2084,2040,2540,304,13,159
13.144,26411,17.50,2.28,-5.66,0.004,0.019,-0.941,2084,2040,2544,300,-2,149
13.149,26412,17.13,3.01,-4.93,0.004,0.027,-0.941,2084,2036,2544,294,-14,137
13.154,26413,16.59,3.44,-4.32,0.004,0.027,-0.949,2084,2036,2548,285,-21,127
13.159,26414,16.34,3.92,-3.47,0.004,0.035,-0.949,2084,2032,2548,281,-29,113
13.164,26415,15.98,3.92,-2.69,0.004,0.035,-0.957,2084,2032,2552,275,-29,100
13.169,26416,15.56,3.98,-1.83,0.004,0.035,-0.957,2084,2032,2552,268,-30,86
13.174,26417,15.19,3.86,-1.11,-0.004,0.043,-0.965,2080,2028,2556,262,-28,74
13.179,26418,14.83,3.74,-0.38,-0.004,0.042,-0.972,2080,2028,2560,256,-26,62
13.184,26419,14.28,3.62,0.35,-0.004,0.042,-0.972,2080,2028,2560,247,-24,50
13.189,26420,13.74,3.44,1.26,-0.004,0.050,-0.972,2080,2024,2560,238,-21,35
13.194,26421,13.13,3.07,1.81,-0.004,0.050,-0.980,2080,2024,2564,228,-15,26
13.199,26422,12.34,2.83,2.54,-0.004,0.050,-0.980,2080,2024,2564,215,-11,14
13.204,26423,11.79,2.65,3.08,-0.004,0.050,-0.980,2080,2024,2564,206,-8,5
13.209,26424,11.43,2.59,3.63,-0.004,0.050,-0.980,2080,2024,2564,200,-7,-4
13.214,26425,11.07,2.59,4.00,-0.004,0.042,-0.980,2080,2028,2564,194,-7,-10
13.219,26426,11.49,2.47,4.18,-0.004,0.042,-0.980,2080,2028,2564,201,-5,-13
13.224,26427,12.16,2.28,4.06,-0.004,0.035,-0.980,2080,2032,2564,212,-2,-11
13.229,26428,13.74,2.34,4.00,-0.004,0.027,-0.980,2080,2036,2564,238,-3,-10
13.234,26429,15.62,2.34,3.57,-0.004,0.011,-0.980,2080,2044,2564,269,-3,-3
13.239,26430,17.44,2.40,3.21,-0.004,0.003,-0.980,2080,2048,2564,299,-4,3
13.244,26431,19.62,2.53,2.48,-0.012,-0.012,-0.980,2076,2056,2564,335,-6,15
13.249,26432,21.75,2.65,1.69,-0.012,-0.020,-0.980,2076,2060,2564,370,-8,28
13.254,26433,23.69,2.83,1.20,-0.020,-0.028,-0.980,2072,2064,2564,402,-11,36
13.259,26434,25.08,3.07,0.72,-0.020,-0.035,-0.972,2072,2068,2560,425,-15,44
13.264,26435,26.42,3.19,0.41,-0.028,-0.043,-0.964,2068,2072,2556,447,-17,49
13.269,26436,26.96,3.13,0.29,-0.028,-0.043,-0.964,2068,2072,2556,456,-16,51
13.274,26437,27.08,2.83,0.29,-0.036,-0.043,-0.956,2064,2072,2552,458,-11,51
13.279,26438,26.90,2.16,0.29,-0.036,-0.043,-0.956,2064,2072,2552,455,0,51
13.284,26439,26.66,1.19,0.23,-0.036,-0.035,-0.956,2064,2068,2552,451,16,52
13.289,26440,26.17,-0.02,0.29,-0.036,-0.035,-0.948,2064,2068,2548,443,36,51
13.294,26441,25.75,-1.30,0.23,-0.036,-0.027,-0.948,2064,2064,2548,436,57,52
13.299,26442,25.14,-2.87,-0.07,-0.036,-0.027,-0.956,2064,2064,2552,426,83,57
13.304,26443,24.60,-4.27,-0.44,-0.036,-0.020,-0.956,2064,2060,2552,417,106,63
13.309,26444,24.11,-5.36,-1.05,-0.028,-0.020,-0.956,2068,2060,2552,409,124,73
13.314,26445,23.38,-6.33,-1.53,-0.028,-0.012,-0.964,2068,2056,2556,397,140,81
13.319,26446,22.84,-7.00,-2.20,-0.028,-0.004,-0.964,2068,2052,2556,388,151,92
13.324,26447,22.35,-6.94,-2.87,-0.028,-0.004,-0.964,2068,2052,2556,380,150,103
13.329,26448,21.99,-7.00,-3.54,-0.028,-0.004,-0.964,2068,2052,2556,374,151,114
13.334,26449,21.75,-6.94,-4.39,-0.028,-0.004,-0.972,2068,2052,2560,370,150,128
13.339,26450,21.38,-6.76,-4.93,-0.028,-0.004,-0.972,2068,2052,2560,364,147,137
13.344,26451,21.02,-6.82,-5.72,-0.028,-0.004,-0.972,2068,2052,2560,358,148,150
13.349,26452,20.41,-7.00,-6.33,-0.036,-0.012,-0.972,2064,2056,2560,348,151,160
13.354,26453,20.05,-7.61,-6.94,-0.036,-0.012,-0.972,2064,2056,2560,342,161,170
13.359,26454,19.80,-8.52,-7.36,-0.044,-0.012,-0.972,2060,2056,2560,338,176,177
13.364,26455,19.86,-9.67,-7.79,-0.044,-0.012,-0.980,2060,2056,2564,339,195,184
13.369,26456,19.92,-10.94,-8.09,-0.044,-0.012,-0.980,2060,2056,2564,340,216,189
13.374,26457,19.86,-12.09,-8.39,-0.044,-0.020,-0.987,2060,2060,2568,339,235,194
13.379,26458,19.74,-13.43,-8.64,-0.044,-0.020,-0.987,2060,2060,2568,337,257,198
13.384,26459,19.62,-14.40,-9.00,-0.044,-0.020,-0.987,2060,2060,2568,335,273,204
13.389,26460,19.14,-15.25,-9.12,-0.044,-0.020,-0.987,2060,2060,2568,327,287,206
13.394,26461,18.53,-15.86,-9.31,-0.044,-0.020,-0.987,2060,2060,2568,317,297,209
13.399,26462,17.50,-16.28,-9.37,-0.036,-0.020,-0.988,2064,2060,2568,300,304,210
13.404,26463,8.94,-14.04,-10.16,0.020,0.026,-1.051,2092,2036,2600,159,267,223
13.409,26464,-30.31,4.77,-19.87,0.036,0.042,-1.059,2100,2028,2604,-488,-43,383
13.414,26465,-53.07,72.47,-3.35,0.036,0.066,-0.981,2100,2016,2564,-863,-1159,111
13.419,26466,-49.55,79.45,-15.26,0.012,0.058,-1.004,2088,2020,2576,-805,-1274,307
13.424,26467,-55.98,-8.82,-7.67,0.068,0.119,-1.075,2116,1988,2612,-911,181,182
13.429,26468,-64.96,-27.50,8.55,0.044,0.096,-1.059,2104,2000,2604,-1059,489,-85
13.434,26469,-43.00,4.41,-12.10,0.051,0.087,-1.246,2108,2004,2700,-697,-37,255
13.439,26470,-11.02,-22.23,-5.60,-0.021,0.071,-1.433,2072,2012,2796,-170,402,148
13.444,26471,6.64,19.33,15.23,0.027,-0.000,-1.441,2096,2048,2800,121,-283,-195
13.449,26472,7.73,1.68,5.64,0.011,0.032,-1.363,2088,2032,2760,139,8,-37
13.454,26473,-5.44,-9.18,-0.07,-0.052,0.002,-1.300,2056,2048,2728,-78,187,57
13.459,26474,-1.25,0.77,11.04,-0.084,-0.053,-1.292,2040,2076,2724,-9,23,-126
13.464,26475,0.45,9.02,-5.42,-0.069,-0.116,-1.393,2048,2108,2776,19,-113,145
13.469,26476,3.00,-10.40,-5.72,-0.101,-0.154,-1.330,2032,2128,2744,61,207,150
13.474,26477,4.27,-0.51,1.69,-0.124,-0.122,-1.182,2020,2112,2668,82,44,28
13.479,26478,-5.13,6.11,2.30,-0.020,-0.114,-1.026,2072,2108,2588,-73,-65,18
13.484,26479,1.30,0.04,-1.96,-0.075,-0.073,-0.870,2044,2088,2508,33,35,88
13.489,26480,0.14,-0.08,-2.32,-0.060,-0.051,-0.940,2052,2076,2544,14,37,94
13.494,26481,-2.16,0.77,0.66,-0.068,-0.121,-1.018,2048,2112,2584,-24,23,45
13.499,26482,-1.01,0.65,-0.98,-0.068,-0.090,-1.034,2048,2096,2592,-5,25,72
