t,wall,state,action,arm,b,emerg,raw_thr,raw_roll,raw_pitch,raw_yaw,sent_roll,sent_pitch,sent_gaz,sent_yaw,roll_deg,pitch_deg,yaw_deg,alt_mm,m1,m2,m3,m4
27.713,1783037977.310,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.192,0.144,-177.541,227,206,190,203,210
27.747,1783037977.344,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.192,0.144,-177.541,227,206,190,203,210
27.781,1783037977.378,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.185,0.139,-177.542,202,213,197,209,217
27.814,1783037977.411,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.185,0.139,-177.542,202,213,197,209,217
27.849,1783037977.446,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.176,0.137,-177.538,248,200,183,196,203
27.883,1783037977.480,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.176,0.137,-177.538,248,200,183,196,203
27.917,1783037977.514,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.172,0.142,-177.536,241,204,187,200,208
27.950,1783037977.547,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.172,0.142,-177.536,241,204,187,200,208
27.985,1783037977.582,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.142,-177.535,231,207,191,204,211
28.019,1783037977.616,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.164,0.142,-177.535,231,207,191,204,211
28.053,1783037977.650,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.155,0.137,-177.536,242,201,185,197,205
28.086,1783037977.683,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.155,0.137,-177.536,242,201,185,197,205
28.121,1783037977.718,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.15,0.134,-177.534,240,203,187,200,207
28.155,1783037977.752,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.15,0.134,-177.534,240,203,187,200,207
28.189,1783037977.786,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.13,-177.532,217,210,194,207,214
28.223,1783037977.820,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.13,-177.532,217,210,194,207,214
28.256,1783037977.853,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.133,0.123,-177.533,190,216,200,212,220
28.290,1783037977.887,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.122,-177.534,244,202,185,198,206
28.325,1783037977.922,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.124,0.122,-177.534,244,202,185,198,206
28.359,1783037977.956,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.117,0.125,-177.531,223,209,192,205,213
28.392,1783037977.989,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.117,0.125,-177.531,223,209,192,205,213
28.427,1783037978.024,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.116,-177.528,197,215,198,211,219
28.460,1783037978.057,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.125,0.116,-177.528,197,215,198,211,219
28.495,1783037978.092,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.133,0.114,-177.529,167,220,203,216,224
28.528,1783037978.125,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.133,0.114,-177.529,167,220,203,216,224
28.563,1783037978.160,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.131,0.112,-177.525,137,224,207,220,228
28.596,1783037978.193,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.131,0.112,-177.525,137,224,207,220,228
28.630,1783037978.228,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.113,-177.525,106,227,210,223,231
28.665,1783037978.262,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,0.113,-177.525,106,227,210,223,231
28.698,1783037978.295,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.131,0.112,-177.521,250,193,176,189,197
28.733,1783037978.330,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.131,0.112,-177.521,250,193,176,189,197
28.767,1783037978.364,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.135,0.107,-177.52,253,199,182,195,203
28.800,1783037978.398,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.135,0.107,-177.52,253,199,182,195,203
28.834,1783037978.432,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.13,0.105,-177.519,245,205,188,201,208
28.869,1783037978.466,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.13,0.105,-177.519,245,205,188,201,208
28.903,1783037978.500,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.112,-177.517,224,211,194,207,215
28.937,1783037978.534,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.127,0.112,-177.517,224,211,194,207,215
28.971,1783037978.568,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.119,0.107,-177.514,198,217,200,213,221
29.005,1783037978.602,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,0.102,-177.517,169,221,204,217,225
29.038,1783037978.635,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.122,0.102,-177.517,169,221,204,217,225
29.073,1783037978.670,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.113,0.098,-177.513,140,225,208,221,228
29.106,1783037978.704,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.113,0.098,-177.513,140,225,208,221,228
29.141,1783037978.738,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.109,0.095,-177.514,110,228,211,224,232
29.175,1783037978.772,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.109,0.095,-177.514,110,228,211,224,232
29.209,1783037978.806,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.108,0.092,-177.513,82,230,213,226,234
29.242,1783037978.840,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.108,0.092,-177.513,82,230,213,226,234
29.277,1783037978.874,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.105,0.092,-177.511,56,232,214,228,235
29.310,1783037978.907,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.105,0.092,-177.511,56,232,214,228,235
29.343,1783037978.940,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.096,0.089,-177.507,33,233,216,229,236
29.378,1783037978.975,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.096,0.089,-177.507,33,233,216,229,236
29.410,1783037979.008,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.092,0.088,-177.506,261,189,172,185,193
29.445,1783037979.042,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.092,0.088,-177.506,261,189,172,185,193
29.479,1783037979.076,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.088,0.087,-177.504,264,197,180,193,201
29.513,1783037979.110,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.088,0.087,-177.504,264,197,180,193,201
29.546,1783037979.143,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.093,0.089,-177.501,253,204,187,201,208
29.579,1783037979.176,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.093,0.089,-177.501,253,204,187,201,208
29.612,1783037979.209,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.089,0.086,-177.502,250,207,190,204,211
29.647,1783037979.244,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.089,0.086,-177.502,250,207,190,204,211
29.680,1783037979.277,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.081,0.087,-177.499,230,213,196,210,217
29.715,1783037979.312,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.081,0.087,-177.499,230,213,196,210,217
29.749,1783037979.346,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.076,0.086,-177.499,206,218,201,214,222
29.783,1783037979.380,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.076,0.086,-177.499,206,218,201,214,222
29.817,1783037979.414,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.075,0.083,-177.496,243,208,191,204,212
29.851,1783037979.448,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.075,0.083,-177.496,243,208,191,204,212
29.885,1783037979.482,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,0.08,-177.497,223,214,197,210,218
29.918,1783037979.515,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,0.08,-177.497,223,214,197,210,218
29.952,1783037979.549,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.067,0.077,-177.498,200,218,201,215,222
29.986,1783037979.583,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.065,0.078,-177.497,243,207,190,203,211
30.019,1783037979.616,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.065,0.078,-177.497,243,207,190,203,211
30.052,1783037979.649,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.065,0.074,-177.495,241,210,192,206,214
30.085,1783037979.682,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.065,0.074,-177.495,241,210,192,206,214
30.120,1783037979.717,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.062,0.07,-177.495,241,210,193,206,214
30.153,1783037979.750,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.062,0.07,-177.495,241,210,193,206,214
30.187,1783037979.784,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.062,0.066,-177.494,242,209,192,206,213
30.222,1783037979.819,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.062,0.066,-177.494,242,209,192,206,213
30.256,1783037979.853,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.06,0.067,-177.493,223,215,197,211,218
30.291,1783037979.888,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.06,0.067,-177.493,223,215,197,211,218
30.324,1783037979.921,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.056,0.063,-177.494,200,219,202,215,223
30.358,1783037979.955,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.056,0.063,-177.494,200,219,202,215,223
30.393,1783037979.990,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.052,0.059,-177.494,248,207,189,203,210
30.426,1783037980.023,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.052,0.059,-177.494,248,207,189,203,210
30.460,1783037980.057,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.05,0.056,-177.493,251,207,189,203,210
30.495,1783037980.092,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.05,0.056,-177.493,251,207,189,203,210
30.529,1783037980.126,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.044,0.053,-177.494,244,209,192,206,213
30.563,1783037980.160,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.044,0.053,-177.494,244,209,192,206,213
30.597,1783037980.194,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.039,0.052,-177.493,246,208,191,205,212
30.631,1783037980.228,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.039,0.052,-177.493,246,208,191,205,212
30.665,1783037980.262,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.034,0.047,-177.495,250,207,189,203,210
30.699,1783037980.296,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.037,0.046,-177.493,233,212,195,209,216
30.733,1783037980.330,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.037,0.046,-177.493,233,212,195,209,216
30.766,1783037980.363,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.047,0.045,-177.496,242,207,190,204,212
30.801,1783037980.398,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.047,0.045,-177.496,242,207,190,204,212
30.834,1783037980.432,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,0.043,-177.494,241,209,191,205,213
30.869,1783037980.466,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,0.043,-177.494,241,209,191,205,213
30.903,1783037980.500,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,0.038,-177.495,243,208,191,205,212
30.937,1783037980.534,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.038,0.038,-177.495,243,208,191,205,212
30.971,1783037980.568,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.046,0.042,-177.494,224,214,197,210,218
31.005,1783037980.602,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.046,0.042,-177.494,224,214,197,210,218
31.039,1783037980.636,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.057,0.048,-177.493,239,209,191,205,213
31.073,1783037980.671,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.057,0.048,-177.493,239,209,191,205,213
31.108,1783037980.705,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.063,0.053,-177.493,237,211,193,207,214
31.142,1783037980.739,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.063,0.053,-177.493,237,211,193,207,214
31.175,1783037980.773,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.067,0.062,-177.492,239,210,193,206,214
31.210,1783037980.807,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.067,0.062,-177.492,239,210,193,206,214
31.244,1783037980.841,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,0.067,-177.494,242,209,191,205,213
31.278,1783037980.875,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,0.067,-177.494,242,209,191,205,213
31.312,1783037980.909,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.08,0.066,-177.491,238,211,193,207,214
31.346,1783037980.943,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.08,0.066,-177.491,238,211,193,207,214
31.380,1783037980.977,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.091,0.072,-177.491,218,216,198,212,220
31.414,1783037981.011,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.096,0.078,-177.492,242,207,190,203,211
31.448,1783037981.045,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.096,0.078,-177.492,242,207,190,203,211
31.482,1783037981.079,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.107,0.087,-177.49,242,209,191,205,213
31.518,1783037981.115,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.107,0.087,-177.49,242,209,191,205,213
31.549,1783037981.147,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.112,0.086,-177.487,243,209,191,205,213
31.583,1783037981.180,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.112,0.086,-177.487,243,209,191,205,213
31.618,1783037981.215,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.113,0.09,-177.487,245,208,190,204,212
31.652,1783037981.249,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.113,0.09,-177.487,245,208,190,204,212
31.686,1783037981.283,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.119,0.103,-177.483,242,210,192,206,214
31.720,1783037981.317,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.119,0.103,-177.483,242,210,192,206,214
31.754,1783037981.351,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.132,0.109,-177.484,222,215,197,211,219
31.788,1783037981.385,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.132,0.109,-177.484,222,215,197,211,219
31.822,1783037981.419,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.115,-177.486,199,219,202,215,224
31.855,1783037981.453,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.115,-177.486,199,219,202,215,224
31.890,1783037981.487,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.128,-177.484,241,207,189,204,212
31.923,1783037981.521,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.141,0.128,-177.484,241,207,189,204,212
31.958,1783037981.555,ARMED,move r+0.00 p+0.00 g+0.00 y+0.00,1.00,0.00,-1.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.145,0.133,-177.482,241,210,191,206,214
